id,label
1,0.99855465
2,0.9998927
3,0.99866974
4,0.99803466
5,3.3908014e-05
6,5.553546e-05
7,2.3865652e-05
8,7.2027935e-05
9,1.6330465e-05
10,0.00015699837
11,0.00018775246
12,0.9884045
13,0.00015933144
14,0.0008419629
15,0.00017280834
16,0.000116115596
17,0.938246
18,0.99988985
19,0.00019512302
20,0.00043938594
21,0.9999082
22,7.422183e-05
23,0.9996524
24,0.9984238
25,2.376393e-05
26,0.9944904
27,0.99741226
28,2.9819432e-05
29,0.097264804
30,0.99744475
31,0.99991584
32,0.48248103
33,0.99979573
34,2.3128201e-05
35,3.443684e-05
36,2.1658389e-05
37,0.0001613583
38,1.978012e-05
39,0.9783362
40,2.0213507e-05
41,0.99421376
42,0.9993814
43,0.99929774
44,0.9994785
45,8.6838416e-05
46,0.9937822
47,1.956764e-05
48,0.9975998
49,0.9983821
50,8.303915e-05
51,0.00023854717
52,6.9843218e-06
53,0.000393317
54,0.00012652922
55,0.00040435506
56,0.980027
57,0.9994671
58,4.1403255e-05
59,0.99874866
60,0.0003944049
61,6.1514766e-05
62,0.98881394
63,2.2617824e-05
64,0.0014644691
65,0.9995821
66,0.9664964
67,0.9982139
68,0.0002473187
69,0.99944955
70,0.999877
71,0.9896798
72,0.9999013
73,0.99959475
74,0.9997472
75,0.003198329
76,0.99690634
77,0.99966097
78,0.99611014
79,0.99709547
80,0.00037223083
81,0.109735705
82,0.0010059151
83,0.99955064
84,0.0012118338
85,0.9998373
86,0.9881358
87,0.999734
88,0.99959546
89,1.3426145e-05
90,0.007991695
91,0.00012506901
92,9.069093e-05
93,4.546771e-05
94,0.9999567
95,0.99857223
96,2.161988e-05
97,0.99854016
98,0.9852903
99,0.000119783705
100,0.00045121362
101,5.2526848e-05
102,0.99978834
103,0.00018297082
104,1.9572324e-05
105,0.9842605
106,0.9988563
107,5.5195498e-05
108,0.0011789387
109,0.9933077
110,0.999752
111,0.99840254
112,0.9995819
113,0.9975452
114,0.00013996722
115,0.00063439866
116,2.302488e-05
117,7.066399e-05
118,0.9998242
119,0.99867743
120,0.0010920251
121,0.0044407374
122,0.00023761287
123,0.0003509789
124,1.8228517e-05
125,0.00059321633
126,0.934702
127,0.99754804
128,0.00021816613
129,6.192128e-05
130,0.996445
131,0.9972384
132,0.9820888
133,0.00047502268
134,0.00023508046
135,0.00012218146
136,5.1883646e-05
137,0.99987686
138,0.8805183
139,0.0005169834
140,4.564326e-05
141,2.3257615e-05
142,0.99466103
143,0.99997425
144,0.004058102
145,0.00024888891
146,0.999902
147,0.998719
148,0.0063867047
149,1.0721449e-05
150,1.6902302e-05
151,0.99517363
152,0.0050400286
153,0.00023355523
154,5.570195e-05
155,0.9989305
156,0.00021348697
157,0.00017151772
158,0.995529
159,0.99985063
160,0.99151176
161,2.8373406e-05
162,2.9596471e-05
163,0.00013946123
164,0.9992223
165,0.0004776758
166,0.00019983904
167,0.99600536
168,5.5219584e-06
169,4.0227744e-05
170,5.0350674e-05
171,0.00038270323
172,0.9990958
173,0.9666408
174,2.0847167e-05
175,0.99932003
176,0.9998789
177,0.9831896
178,0.9997198
179,0.9820618
180,0.00025441413
181,0.9989926
182,0.99764997
183,3.903457e-05
184,0.0007841652
185,0.0071607204
186,1.405108e-05
187,4.607868e-06
188,4.2845135e-05
189,0.00011687575
190,0.9997832
191,7.3198076e-05
192,9.3750816e-05
193,6.569102e-05
194,9.0834175e-05
195,0.9991283
196,0.9947706
197,0.99037457
198,9.503507e-05
199,0.9984384
200,0.80794936
201,0.99934036
202,0.00013779123
203,0.99774784
204,0.9999168
205,7.472285e-06
206,7.7463905e-05
207,0.99911374
208,1.5676656e-05
209,0.0011473595
210,0.00016305217
211,0.9994406
212,0.99967015
213,0.01243955
214,0.9908828
215,0.9974017
216,0.9972398
217,0.9997602
218,0.00020302992
219,0.99955505
220,0.9995437
221,5.712094e-05
222,0.9993112
223,0.9996891
224,2.1697562e-05
225,0.99895644
226,0.9902232
227,0.9996953
228,0.0009814904
229,0.99991536
230,0.00018048329
231,0.99966395
232,0.17620791
233,1.4514437e-05
234,0.00034883298
235,0.99988663
236,0.99848145
237,0.00010922836
238,0.9987324
239,2.9148305e-05
240,0.99323297
241,0.99947447
242,0.9995615
243,9.582915e-06
244,0.995933
245,0.99813664
246,0.012180866
247,0.9993918
248,0.00011880508
249,0.00065061956
250,0.9996557
251,0.99993956
252,0.00040700025
253,0.9993851
254,0.0002726894
255,0.019578118
256,0.00016696024
257,0.9983525
258,0.99950385
259,8.3242594e-05
260,1.4888917e-05
261,9.138213e-05
262,0.99782073
263,9.559952e-05
264,0.017657617
265,0.99818593
266,0.0001787825
267,2.1697562e-05
268,0.00021656345
269,0.99646676
270,0.9998894
271,0.9997465
272,8.7235974e-05
273,0.9981584
274,0.00015871126
275,0.011209736
276,0.99837023
277,0.97816783
278,0.00017990924
279,0.00023074882
280,0.9997594
281,0.98915064
282,0.99960417
283,1.898681e-05
284,0.99967575
285,8.263894e-07
286,0.99988604
287,0.00023542387
288,0.00014202514
289,0.99893373
290,3.6864054e-05
291,0.000119466815
292,0.99410063
293,0.98436236
294,0.007106609
295,3.491917e-05
296,0.9995571
297,0.9995091
298,0.9959044
299,0.9993881
300,0.001554726
301,0.00042707456
302,7.368445e-05
303,8.481832e-05
304,1.1656817e-05
305,7.276824e-05
306,0.99861145
307,0.9974819
308,7.1919014e-05
309,2.824749e-05
310,0.00035448247
311,2.2179413e-05
312,0.0009126686
313,0.00013772698
314,0.0006499094
315,0.9990594
316,0.001466129
317,0.9970511
318,0.00010118821
319,0.999668
320,7.7900666e-05
321,0.00021359224
322,0.99798596
323,0.0014880919
324,1.147867e-05
325,0.99159473
326,0.99809176
327,0.9939756
328,0.99983394
329,2.7476095e-05
330,0.030926445
331,0.90025425
332,0.96428764
333,0.99678683
334,3.4872315e-05
335,1.082245e-05
336,0.0003254737
337,0.9995359
338,4.0103943e-05
339,8.182709e-06
340,0.0001308298
341,0.0015279687
342,9.790147e-05
343,0.017949702
344,0.05544617
345,0.06571736
346,0.99941957
347,0.00017592363
348,0.99903893
349,0.0013331528
350,0.9995969
351,1.2209862e-05
352,0.9989976
353,0.9982008
354,0.9168543
355,0.9814201
356,0.989016
357,1.3845634e-05
358,0.9998461
359,0.00027332242
360,2.4505593e-05
361,0.992926
362,0.00017164336
363,0.9991714
364,1.0259696e-05
365,0.99844223
366,0.99869686
367,0.99802846
368,0.99873644
369,0.9995283
370,0.99767214
371,0.9963653
372,9.814217e-06
373,0.9994128
374,0.00021091824
375,0.9991941
376,2.5935877e-05
377,0.99537367
378,0.0001594173
379,0.9991837
380,0.70369035
381,0.99809986
382,0.00039818083
383,0.9992767
384,0.999496
385,0.99868804
386,0.0001688972
387,0.00080655736
388,3.2382806e-05
389,0.99982136
390,0.0005092468
391,0.041648593
392,0.984979
393,0.0008674857
394,0.9985355
395,0.99510914
396,0.00028765103
397,0.9982691
398,0.00037631992
399,0.99961543
400,0.962353
401,0.9994691
402,5.510966e-05
403,0.99929106
404,8.301516e-05
405,0.9988833
406,0.99714077
407,0.002104179
408,0.0032768755
409,0.00017423157
410,9.797012e-05
411,0.99984944
412,0.997743
413,0.9993654
414,7.881067e-05
415,0.9997596
416,0.0006598743
417,0.99825746
418,0.9999833
419,0.8973229
420,0.9991073
421,0.99959344
422,0.9996481
423,0.9999256
424,0.99979776
425,0.9864028
426,2.7735801e-05
427,0.77877444
428,0.0013237124
429,0.9975567
430,0.9995876
431,0.9993882
432,0.0002868243
433,0.99249685
434,0.80088884
435,0.9995034
436,4.30374e-05
437,2.1834625e-05
438,0.9814542
439,0.9993592
440,0.99568826
441,3.5317866e-05
442,0.00011145671
443,0.9976521
444,0.015872696
445,0.00012287432
446,0.9980311
447,0.00041663586
448,1.67975e-05
449,0.00054079044
450,0.9996698
451,6.708828e-05
452,0.9978515
453,0.9995913
454,0.0003034188
455,0.0002869966
456,0.00020870153
457,0.99865216
458,0.0013993519
459,0.9998988
460,0.99289566
461,0.0026574086
462,0.00014821661
463,0.99784386
464,0.0007314926
465,6.95479e-05
466,0.9996166
467,0.9991333
468,0.00032188243
469,0.99974436
470,0.9991672
471,1.621725e-05
472,0.9980248
473,0.99936503
474,0.8998955
475,0.9996989
476,4.7558402e-05
477,0.0015328112
478,9.0322326e-05
479,0.99909556
480,0.99273974
481,0.9994479
482,0.9988477
483,0.9867279
484,4.329674e-05
485,0.9968912
486,0.99991584
487,0.005321766
488,1.0495116e-05
489,0.95599496
490,0.9991891
491,0.9944283
492,8.177883e-05
493,0.00021729089
494,8.9064284e-05
495,0.9851142
496,0.99867487
497,6.164649e-05
498,0.99563295
499,0.999782
500,0.00049863756
501,0.9680825
502,3.3102322e-05
503,0.9988269
504,1.7993196e-05
505,5.0306906e-05
506,5.591653e-05
507,0.99694365
508,0.9990513
509,0.9994373
510,0.9971397
511,0.99732673
512,0.0001727632
513,0.9993492
514,0.00046011663
